product_id,barcode,product_name,type,purchase_price,selling_price,selling_wcard
2074,10001565,Tulum Etnik,Tulum,19.0,60.0,64.99
2075,10001566,Penye Elbise,Elbise,14.99,29.99,34.99
2076,10001566,Penye Elbise,Elbise,14.99,29.99,34.99
2077,10001566,Penye Elbise,Elbise,14.99,29.99,34.99
2078,10001566,Penye Elbise,Elbise,14.99,29.99,34.99
2079,10001567,Leopar Uzun Elbise,Elbise,20.0,39.99,44.99
2080,10001568,Tasrım Tulum,Tulum,40.0,69.99,74.99
2081,10001196,18799 TışÖRT ETK PÜSKÜLLÜ,TışÖRT,13.0,7.99,9.99
2082,10001104,ELBıSE GTS,Elbise,13.0,30.0,34.99
2083,10001171,BONJOUR TışÖRT,TışÖRT,9.0,7.99,9.99
2084,10001569,Czb 3806 Omuz Dan.Gömlek,Gömlek,25.0,44.99,49.99
2085,10001570,Czb 3820 KRP ACMA GÖMLEK,Gömlek,22.0,39.99,44.99
2086,10001571,CZB 8975 ÇıÇEKLı BLUZ,Bluz,19.0,34.99,39.99
2087,10001572,CZB 8982 SUET YELEK ,Yelek,12.0,24.99,29.99
2088,10001573,CZB 0274 HIRKA ,Hırka,20.0,34.99,39.99
2089,10001530,Tulum,Tulum,18.0,39.99,44.99
2090,10001441,2540 Gömlek ,Gömlek,28.0,54.99,59.99
2091,10001531,Bluz,Bluz,15.0,29.99,34.99
2092,10001572,CZB 8982 SUET YELEK ,Yelek,12.0,24.99,29.99
2093,10001523,Elbise,Elbise,10.0,24.99,27.5
2094,10001570,Czb 3820 KRP ACMA GÖMLEK,Gömlek,22.0,39.99,44.99
2095,10001265,2353 OMZ NKş PLL BLUZ,Bluz,28.08,49.99,54.99
2096,10001524,Omuz Açık Elbise,Elbise,16.0,34.99,39.99
2097,10001573,CZB 0274 HIRKA ,Hırka,20.0,34.99,39.99
2098,10001569,Czb 3806 Omuz Dan.Gömlek,Gömlek,25.0,44.99,49.99
2099,10001543,0278 ELBıSE,Elbise,16.0,29.99,34.99
2100,10001574,Jennıfer Cizgili Gömlek,Gömlek,20.0,39.99,44.99
2101,10001575,Jennıfer Ekose Gömlek,Gömlek,20.0,39.99,44.99
2102,10001451,13768 FRMRLI UZN ETK,Etek,13.0,24.99,29.99
2103,10001359,6576 Etnik Ceket,Ceket,35.0,69.99,74.99
2104,10001576,Orf.Neg.kot Ceket,Ceket,30.0,64.99,69.99
2105,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2106,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2107,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2108,10001577,ıspanyol Paca Yırtık,Kot,23.0,49.99,54.99
2109,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2110,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2111,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2112,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2113,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2114,10001155,1019 BOY FRıEND,Kot Pantolon,32.4,64.99,69.99
2115,10001153,1013 Girl Friends,Kot Pantolon,32.4,64.99,69.99
2116,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2117,10001578,023 Sıyah Diz Yırtık,Kot Pantolon,30.0,49.99,54.99
2118,10001499,CıFTLı EKLEM YUZUGU,Yüzük,1.5,5.0,6.99
2119,10001579,Kısa Hırka,Hırka,15.0,29.99,34.99
2120,10001579,Kısa Hırka,Hırka,15.0,29.99,34.99
2121,10000583,5900016 CEPLı UZUN  HIRKA,Hırka,18.0,34.99,39.99
2122,10001580,Askı Pantalon,Pantolon,9.99,9.99,12.5
2123,10001580,Askı Pantalon,Pantolon,9.99,9.99,12.5
2124,10001581,Askı Bluz,Bluz,9.99,9.99,12.5
2125,10001580,Askı Pantalon,Pantolon,9.99,9.99,12.5
2126,10001582,FASHıON ETEK,Etek,5.0,9.99,12.99
2127,10001583,FASHıON TAYT,Tayt,5.0,9.99,12.99
2128,10001584,TAYT,Tayt,8.0,14.99,17.99
2129,10001117,ÇIMALI PANTALON,Pantolon,10.0,19.99,22.5
2130,10001117,ÇIMALI PANTALON,Pantolon,9.99,9.99,12.99
2131,10001585,Fashion CEket,Ceket,9.99,9.99,12.99
2132,10001491,3 Lü Kolye,Kolye,3.5,14.99,17.99
2133,10001586,Kolye,Kolye,7.5,20.0,22.99
2134,10001587,Kolye,Kolye,5.0,20.0,22.99
2135,10001588,Kolye,Kolye,12.5,30.0,32.99
2136,10001589,Kolye,Kolye,2.5,5.0,7.99
2137,10001590,Kolye,Kolye,7.5,15.0,17.99
2138,10001591,Kolye,Kolye,15.0,29.99,34.99
2139,10001592,Bileklik,Bileklik,10.0,19.99,22.99
2140,10001593,Bileklik,Bileklik,5.0,14.99,17.99
2141,10001515,2929 Elbise,Elbise,25.0,49.99,54.99
2142,10000761,1748 ETEK,Etek,15.0,9.99,12.99
2143,10001505,Gömlek,Gömlek,17.5,34.99,39.99
2144,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2145,10000806,Elbise,Elbise,20.0,39.99,44.99
2146,10000205,Bileklik,Bileklik,3.0,14.99,19.99
2147,10001594,Atex Tayt,Tayt,13.0,29.99,34.99
2148,10001595,Atex Tül Elbise,Elbise,21.0,44.99,49.99
2149,10001596,Atex Krem Bluz,Bluz,15.0,29.99,34.99
2150,10001598,Atex Yeşil Bluz,Bluz,9.0,24.99,27.5
2151,10001599,Atex Kalem Etek,Etek,10.0,24.99,27.5
2152,10001600,Atex Siyah Elbise Kısa,Elbise,20.0,44.99,49.99
2153,10001601,Topshop Büstiyer,Büstiyer,10.0,24.99,27.5
2154,10001602,2406 Gömlek,Gömlek,23.0,39.99,44.99
2155,10001603,2506 Gömlek,Gömlek,28.0,49.99,54.99
2156,10001604,ESQ KAşKARSE ELBıSE,Elbise,14.0,29.99,34.99
2157,10001605,ESQ DANTELLı BLUZ,Bluz,10.0,19.99,22.5
2158,10001606,ESQ DANTEL YAKA ıP BLUZ,Bluz,15.0,29.99,34.99
2159,10001607, ESQ ÇıFT V YAKA,Büstiyer,6.0,19.99,22.5
2160,10001517,Dört Cep Kot Ceket,Ceket,28.0,54.99,59.99
2161,10001517,Dört Cep Kot Ceket,Ceket,28.0,54.99,59.99
2162,10001607, ESQ ÇıFT V YAKA,Büstiyer,6.0,19.99,22.5
2163,10001518,Kırmızı Düğme Kot Ceket,Ceket,30.0,59.99,64.99
2164,10001608,2950 SÜET YELEK,Yelek,26.0,49.99,54.99
2165,10001609,11224 DESENLı GÖMLEK,Gömlek,20.0,39.99,44.99
2166,10001610,NAKIşLI GÖMLEK,Gömlek,22.0,44.99,49.99
2167,10001611,KISA GÖMLEK,Gömlek,26.0,49.99,54.99
2168,10001612,11226 ELBıSE,Elbise,25.0,49.99,54.99
2169,10001613,ıSPANYOL ÇıZGıLı,Tayt,13.0,29.99,34.99
2170,10001614,KOL DESENLı CEKET,Ceket,25.0,54.99,59.99
2171,10001615,207 BLUZ,Bluz,13.0,29.99,34.99
2172,10001616,540 HIRKA,Hırka,14.0,29.99,34.99
2173,10001617,552 GÖMLEK,Gömlek,17.0,34.99,39.99
2174,10001618,TULUM,Tulum,18.0,39.99,44.99
2175,10001619,VıSKON ELBıSE,Elbise,17.0,34.99,39.99
2176,10001620,CEPLı UZUN ELB.,Elbise,20.0,39.99,44.99
2177,10001621,VıSKON ELBıSE,Elbise,17.0,34.99,39.99
2178,10001622,KUMAş PANTALON,KUMAş PANTOLON,27.0,49.99,54.99
2179,10001623,ATLET,Atlet,6.5,9.99,12.5
2180,10001624,HIRKA,Hırka,12.0,24.99,27.5
2181,10001625,4014 TRıKO,Sweat,15.0,29.99,34.99
2182,10001626,2000 UZUN şıFON GÖMLEK,Gömlek,20.0,39.99,44.99
2183,10001627,YEşıL SıMLı BLUZ,Bluz,15.0,34.99,39.99
2184,10001628,MANGO PÜSKÜLLÜ,Yelek,20.0,39.99,44.99
2185,10001629,şORT,şORT,16.0,34.99,39.99
2186,10001630,2180 KALEM ETEK,Etek,8.0,19.99,24.99
2187,10001631,8000 KALEM ETEK,Etek,10.0,19.99,22.5
2188,10001632,FAME GÜPÜRLÜ GÖMLEK,Gömlek,30.0,54.99,59.99
2189,10001633,FAME SıYAH BEYAZ ÇıZGıLı ,Hırka,30.0,54.99,59.99
2190,10001634,FAME 1209 HIRKA,Hırka,27.0,49.99,54.99
2191,10001635,FAME 134 UZUN ELBıSE,,32.0,59.99,64.99
2192,10001636,121 SıYAH OMUZ PıLELı ELBıSE,Elbise,37.0,74.99,79.99
2193,10001637,D78125 CEKET,Ceket,45.0,84.99,89.99
2194,10001638,D78183 CEKET,Ceket,50.0,94.99,99.99
2195,10001639,D78265 CEKET,Ceket,57.0,109.99,0.0
2196,10001639,D78265 CEKET,Ceket,57.0,109.99,117.5
2197,10001640,D78286 CEKET,Ceket,50.0,99.99,107.5
2198,10001641,261 RELAX JEAN,Kot Pantolon,32.0,64.99,69.99
2199,10001642,801 RELAX JEANS,Kot Pantolon,32.0,64.99,69.99
2200,10001643,1051 KOT PANTALON,Kot Pantolon,29.0,59.99,64.99
2201,10001644,1048 NORMAL KOT,Kot Pantolon,29.0,59.99,64.99
2202,10001645,1064 KOT CEKET,Ceket,38.0,74.99,79.99
2203,10001646,1043 RELAX JEANS,Kot Pantolon,32.0,64.99,69.99
2204,10001571,CZB 8975 ÇıÇEKLı BLUZ,Bluz,19.0,34.99,39.99
2205,10001648,13807 ARMUT YK ıPLı GÖMLEK,Gömlek,23.0,44.99,49.99
2206,10001649,13808 ÖNÜ FRMRLI DNTLı GÖMLEK,Gömlek,20.0,39.99,44.99
2207,10001650,13827 NRC.YKLI CEPLı KOL GÖMLEK,Gömlek,22.0,39.99,44.99
2208,10001651,14014 HIRKA,Hırka,26.0,49.99,54.99
2209,10001652,5950046 BLUZ,Bluz,26.0,49.99,54.99
2210,10001653,YK.BEL PANTALON,Kot Pantolon,17.0,34.99,39.99
2211,10001654,ESQ NAKIşLI GÖMLEK,Gömlek,20.0,39.99,44.99
2212,10001655,3107 ELBıSE,Elbise,24.0,49.99,54.99
2213,10001656,1292 GÖMLEK ELBıSE,Elbise,25.0,49.99,54.99
2214,10001657,8010 KOLYELı TUNıK,Bluz,15.0,29.99,34.99
2215,10001658,1103 BÜSTıYER,Büstiyer,13.0,24.99,27.5
2216,10001659,8030 UZUN CEKET,Ceket,35.0,64.99,69.99
2217,10001660,3103 2Lı TAKIM,Elbise,24.0,49.99,54.99
2218,10001661,15BY091 ÇıZGıLı GÖMLEK,Gömlek,27.0,49.99,54.99
2219,10001662,15K317 ATLAS DESENLı KMERLı ELBıSE,Elbise,28.0,49.99,54.99
2220,10001663,15054 BÜSTıYER,Büstiyer,10.0,19.99,22.5
2221,10001664,15074 BÜSTıYER,Büstiyer,10.0,19.99,22.5
2222,10001665,17024-TN TULUM,Tulum,38.0,69.99,74.99
2223,10001660,3103 2Lı TAKIM,Elbise,24.0,49.99,54.99
2224,10001666,ÖNÜ KISA ARKASI UZUN GÖMLEK,Gömlek,16.0,29.99,34.99
2225,10001667,ıSPANYOL PAÇA PANTALON,Pantolon,16.0,29.99,34.99
2226,10001668,KALEM ETEK,Etek,10.0,19.99,22.5
2227,10001669,KAPşONLU KISA SWEAT,Sweat,10.0,19.99,22.5
2228,10001653,YK.BEL PANTALON,Kot Pantolon,17.0,34.99,39.99
2229,10001645,1064 KOT CEKET,Ceket,38.0,74.99,79.99
2230,10001670,20039 KISA BLUZ,Bluz,18.0,34.99,39.99
2231,10001671,200253 BLUZ,Bluz,25.0,44.99,49.99
2232,10001671,20253 BLUZ,Bluz,25.0,44.99,49.99
2233,10001672,20277 BLUZ,Bluz,25.0,44.99,49.99
2234,10001673,10111 UZUN GÖMLEK,Gömlek,28.0,54.99,59.99
2235,10001674,20278 BLUZ,Bluz,17.0,34.99,39.99
2236,10001675,70045 KUMAş,KUMAş PANTOLON,32.0,59.99,64.99
2237,10001571,CZB 8975 ÇıÇEKLı BLUZ,Bluz,19.0,34.99,39.99
2238,10001669,KAPşONLU KISA SWEAT,Sweat,10.0,19.99,22.5
2239,10001571,CZB 8975 ÇıÇEKLı BLUZ,Bluz,19.0,34.99,39.99
2240,10001676,3828 Hkm Yaka Kolsuz Bluz,Bluz,24.0,44.99,49.99
2241,10001648,13807 ARMUT YK ıPLı GÖMLEK,Gömlek,23.0,44.99,49.99
2242,10001653,YK.BEL PANTALON,Kot Pantolon,17.0,34.99,39.99
2243,10001677,2403 PAT.GÖMLEK,Gömlek,23.0,39.99,44.99
2244,10001678,2472 PAT.GMLEK,Gömlek,23.0,39.99,44.99
2245,10001596,Atex Krem Bluz,Bluz,15.0,29.99,34.99
2246,10001624,HIRKA,Hırka,12.0,24.99,27.5
2247,10001622,KUMAş PANTALON,KUMAş PANTOLON,27.0,49.99,54.99
2248,10001623,ATLET,Atlet,7.0,12.5,14.99
2249,10001623,ATLET,Atlet,7.0,12.5,14.99
2250,10001609,11224 DESENLı GÖMLEK,Gömlek,20.0,39.99,44.99
2251,10001611,KISA GÖMLEK,Gömlek,26.0,49.99,54.99
2252,10001679,KAROL HIRKA,Hırka,15.0,29.99,34.99
2253,10001680, ESQ KUS GÖZÜ BLUZ,Bluz,15.0,29.99,34.99
2254,10001680, ESQ KUS GÖZÜ BLUZ,Bluz,15.0,29.99,34.99
2255,10001681,ESQ ÜSTU NAKISLI BLUZ,Bluz,16.0,29.99,34.99
2256,10001681,ESQ ÜSTU NAKISLI BLUZ,Bluz,18.0,34.99,39.99
2257,10001683,ESQ GÖBEGı LASTIKLI BLUZ,Bluz,18.0,34.99,39.99
2258,10001632,FAME GÜPÜRLÜ GÖMLEK,Gömlek,30.0,54.99,59.99
2259,10001684,KOT YIRTIK H.YEK,Kot Pantolon,25.0,49.99,54.99
2260,10001685,HEP YEK GRı,Kot Pantolon,22.0,44.99,49.99
2261,10001686,ASıT YIKAMA,Kot Pantolon,23.0,44.99,49.99
2262,10001687,HEP YEKSıYAH,Kot Pantolon,21.0,39.99,39.99
2263,10001688,1534 TRıKO,Kazak,10.0,25.0,29.99
2264,10001689,1167 CEKET,Ceket,12.5,25.0,27.5
2265,10001690,1524 CEKET,Ceket,13.0,25.0,27.5
2266,10001690,1524 CEKET,Ceket,13.0,25.0,27.5
2267,10001691,1136 KOLYELı BLUZ,Bluz,10.0,25.0,29.99
2268,10001309,TAşLI KOT PANTALON,Kot,35.0,69.99,74.99
2269,10001618,TULUM,Tulum,18.0,39.99,44.99
2270,10001632,FAME GÜPÜRLÜ GÖMLEK,Gömlek,30.0,54.99,59.99
2271,10001594,Atex Tayt,Tayt,13.0,29.99,34.99
2272,10001518,Kırmızı Düğme Kot Ceket,Ceket,30.0,59.99,64.99
2273,10000936,YÜKSEK BEL PANTALON,Pantolon,17.0,34.99,39.99
2274,10000800,HIRKA,Hırka,17.0,34.99,39.99
2275,10000583,5900016 CEPLı UZUN  HIRKA,Hırka,18.0,34.99,39.99
2276,10000732,707 UZUN YELEK,Yelek,15.0,34.99,39.99
2277,10001692,Zarga Sweat,Bluz,20.0,39.99,42.99
2278,10001693,Orfeo Ceket,Ceket,15.0,34.99,39.99
2279,10001694,Süet Ceket,Ceket,25.0,49.99,54.99
2280,10001695,Deri ceket,Ceket,35.0,49.99,54.99
2281,10000300,15450 Mont,Mont,35.0,79.99,84.99
2282,10001696,Trenckot ,TRENÇKOT,20.0,25.0,30.0
2283,10001697,Selens Sweat,Sweat,15.0,25.0,30.0
2284,10001698,Elbise,Elbise,15.0,25.0,30.0
2285,10001698,Elbise,Elbise,15.0,25.0,30.0
2286,10001696,Trenckot ,TRENÇKOT,20.0,25.0,30.0
2287,10001699,Yelek,Yelek,15.0,15.0,19.99
2288,10001700,2307 Ince Hırka,Hırka,12.0,24.99,27.99
2289,10001701,2327 Araboy Hırka,Hırka,14.0,27.5,29.99
2290,10001702,2323 Uzun Hırka,Hırka,17.0,34.99,39.99
2291,10001703,1101 KAPSONLU SWEAT,Sweat,17.0,34.99,37.99
2292,10001704,1144 ISLEMELı SWEAT,Sweat,14.0,29.99,34.99
2293,10001705,1140 ISLEMELı SWEAT,Sweat,14.0,29.99,34.99
2294,10001706,1135 ışLEMELı SWEAT,Sweat,14.0,29.99,34.99
2295,10001707,1131 KAPSONLU SWEAT,Sweat,10.0,19.99,24.99
2296,10001708,1100 FERMUARLI SWEAT,Sweat,15.0,29.99,34.99
2297,10001687,HEP YEKSıYAH,Kot Pantolon,22.0,45.0,49.99
2298,10001687,HEP YEKSıYAH,Kot Pantolon,22.0,45.0,49.99
2299,10000134,Hardal Kaban,Mont,65.0,119.99,124.99
2300,10001709,Kase Mont,Mont,40.0,75.0,79.99
2301,10001710,şişme Mont,Mont,40.0,75.0,79.99
2302,10001695,Deri ceket,Ceket,35.0,49.99,54.99
2303,10001711,Trıko Tunık,Kazak,17.0,29.99,34.99
2304,10000410,ÇAN ETEK,Etek,8.0,19.99,24.99
2305,10000410,ÇAN ETEK,Etek,8.0,19.99,24.99
2306,10001712,CZB 0202 SIYAH KEMıK YELEK,Yelek,21.0,39.99,44.99
2307,10001713,CZB 1605 PANCO,,19.0,39.99,44.99
2308,10001714,CZB0284 BENNU KAPSONLU,Hırka,24.0,49.99,54.99
2309,10001715,SıMLı FLAMLI KAZAK,Kazak,19.0,39.99,44.99
2310,10001716,CZB 1510 NAKISLI KAZAK,Kazak,20.0,39.99,44.99
2311,10001717,1563 MULINE KAPSONLU KAZAK,Kazak,17.0,34.99,39.99
2312,10001375,5168 VISKON HAM KUMAS PANT.,Pantolon,23.0,42.5,47.99
2313,10001718,485 Triko,Kazak,25.0,49.99,54.99
2314,10001719,442 Triko,Kazak,25.0,49.99,54.99
2315,10001720,3000 Gömlek - Ceket,Gömlek,25.0,49.99,54.99
2316,10001721,Trenckot,TRENÇKOT,35.0,69.99,74.99
2317,10001722,Trençkot,TRENÇKOT,20.0,49.99,54.99
2318,10001723,E.2018 Eşofman Takımı,Eşofman,45.0,99.99,107.5
2319,10001724,E.2021 Eşofman Takımı,Eşofman,45.0,99.99,107.5
2320,10001725,Çizgili Ceket,Ceket,13.0,29.99,34.99
2321,10001726,Püsküllü Bluz,Bluz,15.0,29.99,34.99
2322,10001727,2196 Elbise,Elbise,30.0,59.99,64.99
2323,10001728,1446 V Yaka,Bluz,9.0,19.99,24.99
2324,10001729,1438 Salas Triko,Kazak,8.5,19.99,24.99
2325,10001730,1436 Cepli Puntalı Triko,Kazak,10.0,24.99,29.99
2326,10001731,1499 Fermuarlı Kapşonlu Sweat,Sweat,14.0,29.99,34.99
2327,10001653,YK.BEL PANTALON,Kot Pantolon,17.0,34.99,39.99
2328,10001732,11220 Fermuarlı Elbise,Elbise,33.0,64.99,69.99
2329,10001733,11200 Elbise Deri Garni,Elbise,27.0,54.99,59.99
2330,10001734,11246 Gömlek,Gömlek,27.0,49.99,54.99
2331,10001735,11218 Tayt,Tayt,15.0,29.99,34.99
2332,10001736,11230 Balero,Ceket,25.0,49.99,54.99
2333,10001737,11144 Tunik Gömlek,Gömlek,20.0,39.99,44.99
2334,10001738,11245 Gömlek,Gömlek,18.0,34.99,39.99
2335,10001739,Kot Etek Kısa,Etek,26.0,49.99,54.99
2336,10001740,Gömlek,Gömlek,18.0,34.99,39.99
2337,10001741,Tay Tüyü Ceket,Ceket,45.0,89.99,94.99
2338,10001742,Taşlı Kot Ceket,Ceket,35.0,69.99,74.99
2339,10001743,Deri Ceket,Ceket,35.0,69.99,74.99
2340,10001744,Uzun Ceket Deri Detaylı,Ceket,35.0,69.99,74.99
2341,10001745,515 Panço,Panço,35.0,64.99,69.99
2342,10001746,ESQ CEKET,Ceket,20.0,39.99,44.99
2343,10001747,UZUN ETEK,Etek,15.0,29.99,34.99
2344,10001748,TUNıK,Bluz,10.0,19.99,24.99
2345,10001750,BÜSTıYER,Büstiyer,17.0,34.99,39.99
2346,10001751,HIRKA,Hırka,17.0,34.99,39.99
2347,10001752,V Yaka Büstiyer,Büstiyer,6.0,19.99,22.5
2348,10001753,Kısa Kapşonlu Hırka,Hırka,20.0,39.99,44.99
2349,10001754,Yüksel Bel Jean,Kot Pantolon,28.0,59.99,64.99
2350,10001755,Fermuarlı Kapşon Sweat,Sweat,15.0,29.99,34.99
2351,10001756,C.K Sweat,Sweat,16.0,29.99,34.99
2352,10001757,Adidas Sweat,Sweat,14.0,29.99,34.99
2353,10001739,Kot Etek Kısa,Etek,26.0,49.99,54.99
2354,10001758,Parçalı Scuba Etek,Etek,14.0,27.99,32.99
2355,10001759,Omuz Düğm Turuvaker Kol Kazak,Kazak,23.76,44.99,49.99
2356,10001760,Kürklü Pamuklu Kaban,Kaban,86.4,159.99,169.99
2357,10001761,Bisk Yak Omz Derili Kazak,Kazak,25.92,49.99,54.99
2358,10001762,1610 Bisk Yak Fitll Önü Kesik Kazak,Kazak,23.76,44.99,49.99
2359,10001763,Reglan Kol Kısa Kazak,Kazak,30.24,54.99,59.99
2360,10001764,8665 Jakar Midi Boy Etek,Etek,19.44,39.99,44.99
2361,10001765,Kapaklı Süet Deri Garnili Etek,Etek,41.04,74.99,79.99
2362,10001766,8508 Parçalı Kalem Etek,Etek,21.6,39.99,44.99
2363,10001767,1596 Etnik Desen Hırka,Hırka,32.4,59.99,64.99
2364,10001768,7910 Blue Black Dar Paça Pant.,Kot Pantolon,38.88,79.99,84.99
2365,10001671,20253 BLUZ,Bluz,25.0,44.99,49.99
2366,10001769,Sweat ,Sweat,10.0,20.0,24.99
2367,10001770,Tayt,Tayt,10.0,19.99,24.99
2368,10001771,Zıcırlı Bluz,Bluz,15.0,35.0,40.0
2369,10001772,Armutyakabadi,Body,7.5,15.0,19.99
2370,10000568,15022 - BAKLA DESEN GÖMLEK,Gömlek,26.0,49.99,54.99
2371,10001300,9102 ıSPANYOL PAÇA,Pantolon,16.0,29.99,34.99
2372,10001773,Yüksek Bel Pantalon,Kot Pantolon,17.0,39.99,44.99
2373,10001774,KIRMIZI SıMLı ELBıSE,Elbise,25.0,49.99,54.99
2374,10001775,SIYAH KADıFE ELBıSE,Elbise,17.5,35.0,39.99
2375,10001773,Yüksek Bel Pantalon,Kot Pantolon,17.0,39.99,44.99
2376,10001776,3116 ıspanyol Tayt,Tayt,18.0,39.99,44.99
2377,10001777,9050 Elbise,Elbise,25.0,54.99,59.99
2378,10001778,3130 Yarasa Kol Bluz,Bluz,26.0,49.99,54.99
2379,10001779,8022 Deri Tayt,Tayt,20.0,44.99,49.99
2380,10001780,8059 T Shırt,TışÖRT,18.0,34.99,39.99
2381,10001781,8010 Kolyeli Bluz,Bluz,15.0,27.5,29.99
2382,10001782,Deri Ceket,Deri Ceket,91.8,189.99,199.99
2383,10001783,2508 Cepli Kısa,Gömlek,24.84,44.99,49.99
2384,10001784,2490 Uzun Cepli Gömlek,Gömlek,24.84,44.99,49.99
2385,10001785,2500 Kareli Kısa,Gömlek,24.84,39.99,44.99
2386,10001787,2479 Etnik Desen Kısa Gömlek,Gömlek,24.84,39.99,44.99
2387,10001788,2516 Etnik Desen Kısa Gömlek,Gömlek,24.84,39.99,44.99
2388,10001789,2488 Kareli Kısa Gömlek,Gömlek,24.84,44.99,49.99
2389,10001790,2517 Kısa Çizgili Gömlek,Gömlek,24.84,44.99,49.99
2390,10001791,10143 Kısa Gömlek,Gömlek,18.0,39.99,44.99
2391,10001792,14041 Yelek,Yelek,40.0,79.99,84.99
2392,10001793,16014 Kaban,Kaban,75.0,149.99,159.99
2393,10001794,70068 ıspanyol Pantalon,KUMAş PANTOLON,38.0,79.99,84.99
2394,10001795,80005 Deri Tayt,Tayt,18.0,39.99,44.99
2395,10001796,1313 Taşlı Bisiklet Yaka Kazak,Kazak,20.0,39.99,44.99
2396,10001797,5340 Taşlı Tüylü Kazak,Kazak,20.0,39.99,44.99
2397,10001798,1293 Boğazlı Kazak,Kazak,10.0,19.99,22.5
2398,10001799,ıspanyol Tayt,Tayt,13.0,29.99,34.99
2399,10001800,15703 Dantelli,Kazak,13.0,24.99,27.5
2400,10001801,164557 Melekli Kazak,Kazak,23.0,44.99,49.99
2401,10001802,4545 Balıkçı Yaka Kazak,Kazak,18.0,34.99,39.99
2402,10001802,4545 Balıkçı Yaka Kazak,Kazak,18.0,34.99,39.99
2403,10001803,Sweat,Sweat,23.0,44.99,49.99
2404,10001804,Elbise,Elbise,35.0,64.99,69.99
2405,10001805,Omuz Açık Kazak,Kazak,10.0,24.99,29.99
2406,10001806,2196 Elbise,Elbise,25.0,59.99,64.99
2407,10001808,2165 Elbise ,Elbise,25.0,59.99,64.99
2408,10001809,Zn 802 Çift Kapşonlu şişme Mont,Mont,75.0,139.99,149.99
2409,10001810,ıspanyol Paça Pantalon,Pantolon,20.0,39.99,44.99
2410,10001811,Yüksek Bel Pantalon,Kot Pantolon,22.0,44.99,49.99
2411,10001623,ATLET,Atlet,7.0,12.5,14.99
2412,10001508,Kumaş Pantalon,KUMAş PANTOLON,27.0,49.99,54.99
2413,10001813,Kalem Etek,Etek,15.0,29.99,34.99
2414,10001814,Kısa Kazak Omuz Açık,Kazak,10.0,24.99,27.5
2415,10001815,V Yaka Kazak,Kazak,17.0,34.99,39.99
2416,10001816,15015 Kısa Kazak,Kazak,17.0,34.99,39.99
2417,10001817,Omuz Açık Boğazlı Kazak,Kazak,25.0,44.99,49.99
2418,10001818, Kırçıllı Kazak,Kazak,20.0,39.99,44.99
2419,10001819,Kapşonlu Polar Hırka,Hırka,18.0,34.99,39.99
2420,10001820,0344 Desenli Basic ,Kazak,10.0,19.99,22.5
2421,10001821,0394 Sweat,Sweat,14.0,29.99,34.99
2422,10001822,0378 Kapşonlu Sweat,Sweat,15.0,29.99,34.99
2423,10001823,Çelik Kumaş Tayt,Tayt,10.0,24.99,29.99
2424,10001824,Tayt Yan Detaylı,Tayt,10.0,24.99,29.99
2425,10001825,Tayt ınce Çizgili,Tayt,9.0,19.99,22.5
2426,10001826,Tayt,Tayt,7.5,14.99,17.5
2427,10001827,Desenli Tayt,Tayt,13.0,29.99,34.99
2428,10001442,2523 Gömlek,Gömlek,30.0,54.99,59.99
2429,10001811,Yüksek Bel Pantalon,Kot Pantolon,22.0,44.99,49.99
2430,10001811,Yüksek Bel Pantalon,Kot Pantolon,22.0,44.99,49.99
2431,10001803,Sweat,Sweat,23.0,44.99,49.99
2432,10001616,540 HIRKA,Hırka,14.0,29.99,34.99
2433,10001761,Bisk Yak Omz Derili Kazak,Kazak,25.92,49.99,54.99
2434,10001802,4545 Balıkçı Yaka Kazak,Kazak,18.0,34.99,39.99
2435,10001828,160030 - Americano,Kazak,24.0,44.99,49.99
2436,10001829,8053 CELıK TAYT,Tayt,18.0,39.99,44.99
2437,10001776,3116 ıspanyol Tayt,Tayt,18.0,39.99,44.99
2438,10001780,8059 T Shırt,TışÖRT,15.0,34.99,39.99
2439,10001778,3130 Yarasa Kol Bluz,Bluz,26.0,49.99,54.99
2440,10001830,3135ETEK BÜSTıYER TAKIM,Etek,30.0,59.99,64.99
2441,10001704,1144 ISLEMELı SWEAT,Sweat,14.0,29.99,34.99
2442,10001831,Boğazlı Pencere Detaylı Kazak,Kazak,14.0,29.99,34.99
2443,10001831,Boğazlı Pencere Detaylı Kazak,Kazak,14.0,29.99,34.99
2444,10001831,Boğazlı Pencere Detaylı Kazak,Kazak,14.0,29.99,34.99
2445,10001832,Kırçıllı Bisiklet Yaka,Kazak,25.0,44.99,49.99
2446,10001833,Bıkçı Yaka Kolsuz,Kazak,20.0,39.99,44.99
